,id,age,margins,districts_and_neighborhoods,periods,municipality,region_type,underweight,normaalgewicht_8,overweight,severe_overweight,smoker,complies with alcohol directive,drinker,heavy_drinker,severe_drinker,one_or_more_long-term_conditions,restricted_because_of_health,ernstigbeperktvanwegegezondheid_18,long-term_illnesses_and-limited,moderate_high-risk_anxiety_depression, high-risk_anxiety_depression,lonely,very_serious_lonely,emotionally_lonely,experienced_health_good_very_good,voldoetaanbeweegrichtlijn_5,weekly_athletes, hearing_restriction,visual_restriction,motor_restriction,socially_lonely
50135,311066,53115,MBG0095,BU06381005,2020JJ00,Zoeterwoude                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50136,311069,53115,MBG0095,BU06381006,2020JJ00,Zoeterwoude                             ,Buurt     ,3.3,60.6,46.3,13.7,18.5,39,88.8,10.6,6.8,25.3,20.3,3.3,18.7,50.4,7.9,45.4,10.4,29.1,92.1,59,69.6,3.1,4,3.7,26.9
50137,311072,53115,MBG0095,BU06381007,2020JJ00,Zoeterwoude                             ,Buurt     ,2.9,52.8,54,18.1,18.8,44.3,85.7,10.8,8.2,31.9,26.4,4.7,24.9,48.9,8,46.8,11.2,28,87.9,56.6,60.5,4.1,5.5,6.1,30.1
50138,311075,53115,MBG0095,BU06381010,2020JJ00,Zoeterwoude                             ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50139,311078,53115,MBG0095,BU06381011,2020JJ00,Zoeterwoude                             ,Buurt     ,13.3,80,60,26.7,26.7,60,100,26.7,20,46.7,40,6.7,33.3,66.7,13.3,66.7,20,40,100,73.3,86.7,6.7,13.3,13.3,40
50140,311081,53115,MBG0095,BU06381012,2020JJ00,Zoeterwoude                             ,Buurt     ,4,59.1,53,16.7,20.2,40.4,92.4,12.6,9.6,29.8,25.8,4.5,23.7,51,7.6,46.5,11.6,28.8,91.9,61.6,66.2,4,5.1,4.5,30.3
50141,311084,53115,MBG0095,BU06381013,2020JJ00,Zoeterwoude                             ,Buurt     ,3.5,56,51.7,18.2,19.3,41.3,89.3,11.5,8,31.4,25.7,4,23.6,50.4,7.8,45.3,11.3,27.6,90.1,59.4,61.7,3.8,5.4,5.4,28.4
50142,311087,53115,MBG0095,GM1892    ,2020JJ00,Zuidplas                                ,Gemeente  ,2.2,50.3,50,15.2,16.8,45.1,82.1,7.9,5.6,26.9,23.6,3.4,22.2,46.5,6.4,43.5,9.6,25.9,85.9,50.8,55.6,3.1,4,4.7,27
50143,311090,53115,MBG0095,WK189201  ,2020JJ00,Zuidplas                                ,Wijk      ,2.4,52.4,49.9,15,17.5,44.5,85.2,9.1,6.7,25.8,22.5,3.2,21.1,46.6,6.1,41,9.1,23.9,88.4,51.9,56,3.2,3.8,4.2,25.7
50144,311093,53115,MBG0095,BU18920101,2020JJ00,Zuidplas                                ,Buurt     ,3,53.3,52.5,16.1,18.4,46.7,84.8,10.2,7.8,27.4,24.2,3.8,22.7,47.2,6.5,42.2,9.6,25,89.3,54,57.5,4,4.9,5.2,27.1
50145,311096,53115,MBG0095,BU18920102,2020JJ00,Zuidplas                                ,Buurt     ,8.3,70.8,66.7,29.2,37.5,58.3,95.8,20.8,16.7,41.7,37.5,8.3,37.5,66.7,16.7,66.7,25,50,95.8,70.8,70.8,12.5,12.5,12.5,45.8
50146,311099,53115,MBG0095,BU18920103,2020JJ00,Zuidplas                                ,Buurt     ,3.3,53.9,52.5,17.9,19.8,48,85.8,10.7,8,30,27,4.7,25.3,50,7.8,44.2,10.5,26.1,88.4,53.9,57,4.7,5.4,5.8,28.8
50147,311102,53115,MBG0095,BU18920104,2020JJ00,Zuidplas                                ,Buurt     ,2.9,52.8,53.1,17.4,19.8,46.3,86.8,10.4,7.8,29.3,26.3,4.3,24.7,50.1,7.8,44.7,11.6,27.4,88.5,54.1,55.5,4.3,4.6,5.9,29
50148,311105,53115,MBG0095,BU18920105,2020JJ00,Zuidplas                                ,Buurt     ,7.3,70.7,56.1,19.5,24.4,51.2,97.6,17.1,14.6,31.7,26.8,7.3,26.8,56.1,12.2,56.1,14.6,31.7,97.6,68.3,70.7,7.3,7.3,7.3,36.6
50149,311108,53115,MBG0095,BU18920106,2020JJ00,Zuidplas                                ,Buurt     ,4,57.1,54.9,19.4,24.6,45.1,90.3,13.7,11.4,30.3,26.9,5.7,25.7,51.4,8.9,47.4,12,29.1,91.4,54.9,57.1,5.1,6.3,6.3,32
50150,311111,53115,MBG0095,BU18920107,2020JJ00,Zuidplas                                ,Buurt     ,2.6,56,49.8,15.1,17.6,45.4,86.9,9.1,6.4,23.9,20.6,3,19.1,47.6,6.6,40.4,9.5,23.9,91.4,53.3,60.7,2.9,3.2,3.6,25
50151,311114,53115,MBG0095,BU18920191,2020JJ00,Zuidplas                                ,Buurt     ,4.2,59.3,55.9,17.8,20.3,49.2,91.5,12.7,10.2,30.5,26.3,4.2,25.4,46.6,6.8,44.1,10.2,24.6,94.9,60.2,63.6,4.2,6.8,5.9,28.8
50152,311117,53115,MBG0095,WK189202  ,2020JJ00,Zuidplas                                ,Wijk      ,2.3,51.9,49.8,14.9,16.9,43.4,85,8.5,5.9,26.3,22.8,3.2,21.3,45.9,6.1,42.5,9.1,25.1,87.4,51,57.4,3,3.9,4.4,26.4
50153,311120,53115,MBG0095,BU18920201,2020JJ00,Zuidplas                                ,Buurt     ,3.7,56.8,52.3,17.1,22,44.3,89.5,11.1,8.7,31.4,28.2,5.2,26.5,50.5,8.7,48.8,12.2,30.7,89.2,55.1,61.7,4.2,5.6,5.9,31.4
50154,311123,53115,MBG0095,BU18920202,2020JJ00,Zuidplas                                ,Buurt     ,2.7,53.3,51.5,15.9,17.5,44.9,86.8,9.1,6.2,27.1,23.3,3.6,21.9,46.8,6.4,43,9.6,25.2,89.1,53.2,59.9,3.3,4.1,4.6,27.2
50155,311126,53115,MBG0095,BU18920203,2020JJ00,Zuidplas                                ,Buurt     ,3.3,51.8,54.9,18.9,21.9,49.4,82.8,10.2,7,31.4,28.5,5.3,26.6,52,9,49.8,12.9,31.6,86.3,53.3,54.8,5.1,5.9,7.2,31.8
50156,311129,53115,MBG0095,BU18920204,2020JJ00,Zuidplas                                ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50157,311132,53115,MBG0095,BU18920205,2020JJ00,Zuidplas                                ,Buurt     ,3.2,51.3,55,19.3,21.4,48,83.8,9.8,7,32.9,29.5,5.6,27.8,50.6,8.6,49,12.5,30.6,85.6,52.9,55.5,5.1,6.5,7.9,32.5
50158,311135,53115,MBG0095,BU18920206,2020JJ00,Zuidplas                                ,Buurt     ,2.9,51,54.2,18.1,18.9,46.8,85,9.3,6.8,29.9,26.5,4.3,24.5,47.6,7.3,45.5,10.8,27.7,87.3,53.2,56.9,3.9,5.1,5.8,29.2
50159,311138,53115,MBG0095,BU18920207,2020JJ00,Zuidplas                                ,Buurt     ,7.1,64.3,78.6,42.9,42.9,71.4,100,21.4,21.4,57.1,57.1,14.3,50,71.4,28.6,71.4,21.4,57.1,92.9,71.4,78.6,14.3,14.3,21.4,57.1
50160,311141,53115,MBG0095,BU18920208,2020JJ00,Zuidplas                                ,Buurt     ,7.1,54.8,71.4,31,38.1,54.8,92.9,21.4,21.4,47.6,45.2,11.9,42.9,61.9,14.3,59.5,19,38.1,90.5,61.9,54.8,11.9,11.9,14.3,45.2
50161,311144,53115,MBG0095,BU18920209,2020JJ00,Zuidplas                                ,Buurt     ,4.1,58.4,53.3,17.3,19.3,47.7,88.8,11.2,8.6,32,27.4,5.1,25.4,48.7,8.1,48.7,12.2,30.5,90.9,56.9,66,4.6,6.1,6.6,32
50162,311147,53115,MBG0095,BU18920210,2020JJ00,Zuidplas                                ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50163,311150,53115,MBG0095,BU18920211,2020JJ00,Zuidplas                                ,Buurt     ,2.6,56.6,47.9,14.2,16.6,43,87.3,8.7,5.8,23.6,19.4,2.7,18,47.1,6.4,40.3,9.2,24.8,91.1,51.5,63.4,2.8,3.1,3.5,24.4
50164,311153,53115,MBG0095,BU18920291,2020JJ00,Zuidplas                                ,Buurt     ,4.6,62.1,55.2,17.2,18.4,47.1,93.1,14.9,12.6,32.2,27.6,4.6,26.4,48.3,6.9,44.8,11.5,26.4,94.3,62.1,66.7,4.6,5.7,5.7,31
50165,311156,53115,MBG0095,BU18920292,2020JJ00,Zuidplas                                ,Buurt     ,3.5,58.9,49.1,14.1,15.7,42.2,89.7,12.2,9.2,26.2,22.4,3.2,21.1,45.1,5.8,41.5,8.4,22.7,92.7,55.4,62.7,3.2,4.9,3.8,26.8
50166,311159,53115,MBG0095,BU18920293,2020JJ00,Zuidplas                                ,Buurt     ,5,61,56,18,20,48,93,14,12,32,28,6,27,49,7,45,11,26,94,59,66,5,6,6,31
50167,311162,53115,MBG0095,WK189203  ,2020JJ00,Zuidplas                                ,Wijk      ,2.4,48.9,52.6,16.7,18.4,47.9,79.6,8.1,5.6,28.7,25.6,4.1,24.1,49.2,7.3,45.4,10.7,27.4,85.1,51.7,53.3,3.8,4.7,5.8,28.4
50168,311165,53115,MBG0095,BU18920301,2020JJ00,Zuidplas                                ,Buurt     ,3.1,49.7,54.8,18.4,20.6,50.5,79.5,8.9,6.2,31.2,28,5.2,26.3,52.3,8.8,49.9,12.9,31.3,85.1,53.3,52.9,4.9,5.6,7.1,31.6
50169,311168,53115,MBG0095,BU18920302,2020JJ00,Zuidplas                                ,Buurt     ,3.4,51.7,55.2,19.1,20.2,51.3,79.2,9.4,6.4,30,27,5.3,25.3,52.4,9.2,47.9,12.7,30.7,87.1,55.4,56,5.2,6.7,7.5,30.5
50170,311171,53115,MBG0095,BU18920303,2020JJ00,Zuidplas                                ,Buurt     ,2.9,51.1,53.2,17.1,17.1,48.9,80.9,8.8,6.3,30,26.6,4.5,25,48.7,7.6,45.1,10.4,26.8,86.5,53.1,56.4,4.1,5.2,6.3,28.6
50171,311174,53115,MBG0095,BU18920304,2020JJ00,Zuidplas                                ,Buurt     ,2.9,49.8,53.6,17.9,19.9,50.2,79.7,8.4,6,29.4,26.5,4.5,24.9,51.6,8.1,47,11.6,28.9,85.8,52.7,53.5,4.2,5,6.2,29.8
50172,311177,53115,MBG0095,BU18920305,2020JJ00,Zuidplas                                ,Buurt     ,3.4,48.7,61.3,25.3,28.7,55.6,79.7,10.7,7.7,37.9,35.2,8.4,33.7,55.6,11.5,55.2,16.9,35.6,83.1,53.3,50.4,6.5,9.2,11.5,37.2
50173,311180,53115,MBG0095,BU18920306,2020JJ00,Zuidplas                                ,Buurt     ,4.3,53.2,58.6,22,27.4,54.3,81.2,11.3,8.1,35.5,33.3,8.1,31.2,58.1,12.4,55.4,17.7,36.6,85.5,55.9,55.4,7.5,8.1,11.3,37.1
50174,311183,53115,MBG0095,BU18920307,2020JJ00,Zuidplas                                ,Buurt     ,3.8,56.8,54.5,16.4,16.9,45.5,90.6,10.8,8.9,31,25.8,4.2,24.4,46.5,6.1,44.1,9.6,24.4,91.5,59.6,65.7,3.3,5.6,4.7,28.2
50175,311186,53115,MBG0095,BU18920308,2020JJ00,Zuidplas                                ,Buurt     ,10,80,80,40,40,70,100,30,20,50,40,10,40,70,20,70,30,50,100,80,80,10,20,20,50
50176,311189,53115,MBG0095,BU18920309,2020JJ00,Zuidplas                                ,Buurt     ,5.5,54.8,64.4,26,31.5,52.1,90.4,16.4,13.7,42.5,39.1,9.6,37,56.2,12.3,57.5,19.2,38.4,89,60.3,57.5,8.2,9.6,11.7,41.1
50177,311192,53115,MBG0095,BU18920310,2020JJ00,Zuidplas                                ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50178,311195,53115,MBG0095,BU18920311,2020JJ00,Zuidplas                                ,Buurt     ,3.2,52.7,56.8,19.9,22.4,47,85.8,9.5,6.9,30.3,26.8,4.7,25.2,52.7,9.5,46.4,12.2,29.7,89.9,53.9,60.3,4.7,5,6,29.7
50179,311198,53115,MBG0095,BU18920399,2020JJ00,Zuidplas                                ,Buurt     ,4.1,59.4,50.8,15.6,16.4,46.3,88.9,12.7,9.8,28.7,25,4.1,23.4,46.7,6.1,43.4,9.8,24.6,92.6,57,62.7,3.7,4.9,4.5,28.3
50180,311201,53115,MBG0095,WK189204  ,2020JJ00,Zuidplas                                ,Wijk      ,2.3,50.7,50.2,15.5,16.8,45.6,82.2,7.9,5.7,27.7,24.2,3.6,22.8,46.7,6.7,44.7,10.1,26.9,85.6,51.5,56.7,3.3,4.2,5,27.9
50181,311204,53115,MBG0095,BU18920401,2020JJ00,Zuidplas                                ,Buurt     ,4.5,59.1,56.1,19.7,21.2,47.7,91.7,12.9,9.8,33.3,29.5,5.3,28,51.5,9.1,50,12.9,31.1,91.7,58.3,65.2,5.3,6.1,6.8,33.3
50182,311207,53115,MBG0095,BU18920402,2020JJ00,Zuidplas                                ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50183,311210,53115,MBG0095,BU18920403,2020JJ00,Zuidplas                                ,Buurt     ,2.8,52.4,52.7,16.4,16.9,46.6,86.4,8.8,6.6,29.6,25.3,4,24,46.7,6.7,44.8,10.1,27.1,88.2,53,60.2,3.2,4.3,5,28.1
50184,311213,53115,MBG0095,BU18920404,2020JJ00,Zuidplas                                ,Buurt     ,2.8,50.3,54.1,18,20.1,48.4,82.8,9,6.5,31.2,27.6,4.9,26.3,49.6,8.4,48.2,12.3,30,85.2,53.2,55.5,4.5,5.3,6.5,30.6
50185,311216,53115,MBG0095,BU18920405,2020JJ00,Zuidplas                                ,Buurt     ,3.6,51.4,55,19.8,23.4,49.4,82.3,10.3,7.1,32.5,29.4,6,27.6,55.4,10.9,52,14.5,34.3,84.9,53.7,56.9,5.2,6.2,8.1,33.1
50186,311219,53115,MBG0095,BU18920406,2020JJ00,Zuidplas                                ,Buurt     ,12.5,68.8,75,31.2,37.5,62.5,100,25,18.8,50,43.8,12.5,43.8,68.8,18.8,62.5,25,43.8,100,75,75,12.5,12.5,18.8,50
50187,311222,53115,MBG0095,BU18920407,2020JJ00,Zuidplas                                ,Buurt     ,4.3,50,71.4,30,32.9,54.3,88.6,17.1,14.3,45.7,42.9,10.8,41.4,57.1,12.9,58.6,18.6,37.1,87.1,55.7,52.9,8.6,11.4,12.9,41.4
50188,311225,53115,MBG0095,BU18920408,2020JJ00,Zuidplas                                ,Buurt     ,2.7,54.5,48.9,14.4,15.4,43.3,87,8.7,6.6,27.5,23.6,3.3,22.2,44.9,6,42.7,9,24.9,88.8,53.6,62.9,2.9,3.8,4.2,26.6
50189,311228,53115,MBG0095,BU18920409,2020JJ00,Zuidplas                                ,Buurt     ,2.9,52.8,50.5,16.1,17,46,84.4,9.1,6.4,28.9,25.1,4.1,23.6,47.2,7.3,45.6,10.7,27.5,86.9,52.8,59.5,3.7,4.7,5.4,28.8
50190,311231,53115,MBG0095,BU18920410,2020JJ00,Zuidplas                                ,Buurt     ,3.9,48,57.6,24.2,29.8,61.5,66.5,9.2,6.4,39.2,39.2,10,36.9,65.4,16.3,65.6,23,47.6,75,50.2,44.9,9.8,11.2,16.1,44.3
50191,311234,53115,MBG0095,BU18920411,2020JJ00,Zuidplas                                ,Buurt     ,3,52.8,51.9,16.8,18,48.3,82.8,8.9,6.4,29.1,26,4.2,24.4,48.4,7.7,46.3,10.7,28.3,86.9,53.9,58.3,4,5,5.8,29.2
50192,311237,53115,MBG0095,BU18920412,2020JJ00,Zuidplas                                ,Buurt     ,3.3,57.3,49.8,14.7,14.2,44.9,88.4,9.6,7.8,28.4,23.3,3.3,22,44.4,6,43.3,9.1,25.1,91.2,55.2,66.4,2.9,4.4,4,27.3
50193,311240,53115,MBG0095,BU18920413,2020JJ00,Zuidplas                                ,Buurt     ,3.1,55.8,50.2,16.5,19,47.4,83.9,8,5.3,24.9,21.6,3.4,20.1,50.9,8.5,45.2,11.2,28.7,90.1,53.5,62.3,3.6,4,4.8,27.7
50194,311243,53115,MBG0095,BU18920414,2020JJ00,Zuidplas                                ,Buurt     ,2.6,50.8,53.8,17.3,17.4,46.2,85.9,8.7,6.3,29.1,24.8,3.6,23.3,46.6,6.6,44.3,9.8,26.2,88,53.5,58,3.2,4.1,4.7,27.7
50195,311246,53115,MBG0095,BU18920415,2020JJ00,Zuidplas                                ,Buurt     ,2.8,51.3,52.5,16.8,19.2,48.3,83.1,8.8,6.5,30.9,27.5,4.7,25.6,49.7,8.2,48.5,12.5,30.6,85.2,52.7,56.7,4.2,5.4,6.6,31.3
50196,311249,53115,MBG0095,BU18920416,2020JJ00,Zuidplas                                ,Buurt     ,2.9,51.8,51.8,17,18.4,50.4,78.3,8.4,6.1,28.6,25.6,4.3,23.9,49.1,8.1,48,12.1,30,85.8,53.3,56.2,4.4,5.8,6.2,31.1
50197,311252,53115,MBG0095,BU18920491,2020JJ00,Zuidplas                                ,Buurt     ,3.8,57.8,50.7,15,17.3,43.4,89.4,12.3,9.4,27.3,24,3.8,22.6,45.2,5.6,41.9,9.1,22.9,92.1,55.7,61,3.5,5,4.4,27.3
50198,311255,53115,MBG0095,BU18920492,2020JJ00,Zuidplas                                ,Buurt     ,3.2,56,50.3,15.2,15.8,41.7,89.5,10.5,8.3,28.2,23.9,3.9,22.9,45.1,5.9,41.3,8.8,22.9,90.8,53.9,64.4,3.1,4.4,4,26.6
50199,311258,53115,MBG0095,BU18920493,2020JJ00,Zuidplas                                ,Buurt     ,5.3,58.5,59.6,22.3,25.5,51.1,89.4,13.8,10.6,34,29.8,6.4,28.7,55.3,10.6,52.1,14.9,34,91.5,60.6,63.8,6.4,7.4,8.5,35.1
50493,173270,53115,MW00000,GM0518    ,2020JJ00,'s-Gravenhage                           ,Gemeente  ,2.6,50.5,47.2,15.2,22.5,50.5,70,7.4,4.6,28.5,26.3,5.2,23.6,54.4,10.9,57.2,16.6,39.5,78.4,52.9,51,5.5,8.2,9.9,36.9
50494,173273,53115,MW00000,WK051801  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50495,173276,53115,MW00000,BU05180170,2020JJ00,'s-Gravenhage                           ,Buurt     ,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
50496,173279,53115,MW00000,WK051802  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.9,57.2,39.8,10.9,21,37.2,85.1,8.7,7.8,25.8,20.7,3.3,18.6,48.9,7,50.6,13.2,33.6,84.8,56.6,62.2,3.1,4.3,4.1,32.9
50497,173282,53115,MW00000,BU05180271,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.9,57.2,39.8,10.9,21,37.2,85.1,8.7,7.8,25.8,20.7,3.3,18.6,48.9,7,50.6,13.2,33.6,84.8,56.6,62.2,3.1,4.3,4.1,32.9
50498,173285,53115,MW00000,WK051803  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.5,59.1,37.9,9.5,13.5,32.5,88.7,8.4,8.8,24.8,18.8,2.5,16.5,40.5,4.8,46,10,27.5,88,61.8,69.9,1.9,3.2,2.7,28.5
50499,173288,53115,MW00000,BU05180373,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.7,59.4,37.4,9.2,14.1,33.9,87.6,8.5,8.9,24.5,18.4,2.5,16.1,40.5,4.7,47.1,10.2,28.1,88.4,62,69.2,2.1,3.3,2.8,29.5
50500,173291,53115,MW00000,BU05180374,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.4,58.8,38.4,9.7,13.1,31.4,89.5,8.3,8.7,25.1,19.1,2.6,16.9,40.5,4.8,45.2,9.8,27.1,87.7,61.7,70.4,1.8,3.2,2.6,27.8
50501,173294,53115,MW00000,WK051804  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.4,59,37.4,9.4,13.1,35.1,87.6,6.9,5.6,23.8,16.8,2.2,15.3,42.1,4.9,48.8,10.7,30.9,88,57.7,67.4,2.1,3.2,2.5,29.2
50502,173297,53115,MW00000,BU05180448,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.6,60.4,35.2,8.6,13.6,33.6,87.2,7.7,5.9,22.7,15.5,2.1,14.5,42.9,5.6,49.2,10.5,31.9,88.2,58.2,67.5,2,3.2,2.3,28.3
50503,173300,53115,MW00000,BU05180475,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.3,56.5,39.8,11.1,14.1,38.2,86.2,6.6,5.3,25.6,18.6,2.6,16.8,44.4,5.4,53.2,12.4,34.5,86.3,55.4,65.2,2.4,3.5,2.8,32.5
50504,173303,53115,MW00000,BU05180476,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.3,58.8,37.9,9.8,14.1,36.9,87.4,7.4,6.2,25.2,18.7,2.4,17,42.9,5,48.3,11.1,31,87.2,58.5,70.1,2,3.2,2.8,29.6
50505,173306,53115,MW00000,BU05180477,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.4,60.5,36.4,8.5,11.9,33,89.1,6.8,6,23,16.5,2.1,14.8,39.5,4.3,44.9,9.3,27.4,89.2,58.8,68.7,1.9,2.9,2.2,27.4
50506,173309,53115,MW00000,BU05180478,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.6,59.2,37.3,9.3,14.1,35.4,87.1,6.8,5.4,23.4,16.7,2.4,14.6,43.4,5.5,51.9,12.1,34,87.8,58,64.9,2.5,3.7,3,31.1
50507,173312,53115,MW00000,BU05180479,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.3,58,37.8,9.6,12.4,34.8,87.4,6.5,5,23.5,15.4,2.1,14.6,41.8,4.7,48.4,9.9,29.9,88.5,57,67.2,1.9,3.2,2.4,28
50508,173315,53115,MW00000,WK051805  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.6,58.4,37.8,10.3,17.7,34.1,86.5,7.9,5.4,25.8,20.3,3.2,18.3,46.8,6.6,51.8,12.4,34.9,85.3,57.7,63.4,2.7,4.1,3.8,31.7
50509,173318,53115,MW00000,BU05180546,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.6,58.4,37.8,10.3,17.7,34.1,86.5,7.9,5.4,25.8,20.3,3.2,18.3,46.8,6.6,51.8,12.4,34.9,85.3,57.7,63.4,2.7,4.1,3.8,31.7
50510,173321,53115,MW00000,WK051806  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.6,57.9,37.9,9.2,15.3,35.6,86,8.1,7.7,25.1,18.9,3,16.5,43.7,5.2,50.4,11.6,33.7,86.4,62.9,64.1,2.9,4.1,3.6,31.5
50511,173324,53115,MW00000,BU05180605,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.6,57.9,37.9,9.2,15.3,35.6,86,8.1,7.7,25.1,18.9,3,16.5,43.7,5.2,50.4,11.6,33.7,86.4,62.9,64.1,2.9,4.1,3.6,31.5
50512,173327,53115,MW00000,WK051807  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.5,54.6,42.3,12.5,24.3,38.3,83.4,9.5,7.7,28.7,24.2,4.7,22.6,52.3,8.4,51.9,14.5,36.2,82.1,57.2,56.1,3.8,5.6,6.2,33.3
50513,173330,53115,MW00000,BU05180701,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.3,53,44.1,13.8,25.3,39,83.4,10.2,7.3,31.1,26.9,5.8,25.8,53.4,9.1,51.4,14.1,35.7,80.1,55.9,54,4.1,6.2,7.3,32.9
50514,173333,53115,MW00000,BU05180702,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.4,52,45.2,13.9,24.3,41.6,81.8,8.8,6,30.1,25.5,5.1,24,51.9,8.8,51.9,13.8,36.1,80.2,57.9,54.8,4.2,6.2,7.5,33.1
50515,173336,53115,MW00000,BU05180703,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.6,56.4,40.2,11.4,24.1,36.1,85.2,10.1,8.5,27,22.2,4,20.4,51.9,7.6,52.1,15.3,36.5,83.9,55.8,57.8,3.2,4.7,4.7,33.6
50516,173339,53115,MW00000,BU05180704,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.5,55.2,41.8,12.5,24.4,38.3,81.8,8.8,8.4,29.2,25.2,5.2,23.2,53.5,9.1,52.5,14.2,36.7,81.8,59.7,54.7,4.5,6.1,6.9,33.7
50517,173342,53115,MW00000,BU05180772,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.7,57.1,39.4,10.7,22.6,36,85.1,9,8.6,25.6,20.7,3.4,19,49.9,7.3,50.1,14.5,34.8,85.3,57.4,60.3,3.1,4.6,4.4,32.4
50518,173345,53115,MW00000,WK051808  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.1,47.7,50.2,17,27.7,41.3,81.2,8.3,5.9,32.5,28.7,5.9,27.8,52.7,9.4,50.3,13.3,33.4,77.8,53.3,47.1,4.6,6.9,9,32.2
50519,173348,53115,MW00000,BU05180800,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.1,47.7,50.2,17,27.7,41.3,81.2,8.3,5.9,32.5,28.7,5.9,27.8,52.7,9.4,50.3,13.3,33.4,77.8,53.3,47.1,4.6,6.9,9,32.2
50520,173351,53115,MW00000,WK051809  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.6,57.8,38.4,9.8,17.4,37,86.1,8.4,5.8,25.4,20,3.3,17.8,47.8,6.3,50.2,11.2,34.3,85.9,63.4,61.1,3.1,4.5,4.1,30.4
50521,173354,53115,MW00000,BU05180907,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.8,59.6,36.5,8.7,16.2,35.8,87.1,8.4,5.7,24.4,18.6,3,16.4,46.9,5.9,50.4,11,34.6,87.1,64.2,63.5,2.8,4.2,3.4,30.5
50522,173357,53115,MW00000,BU05180908,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.4,53.5,42.9,12.3,20,39.8,83.8,8.7,6.2,27.8,23.4,4.1,21.2,49.8,7.2,49.7,11.7,33.6,83,61.4,55.4,3.9,5.3,5.8,30.2
50523,173360,53115,MW00000,WK051810  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.5,58.5,37.6,9.7,15.8,36.4,86.6,7.3,5.5,25.6,19.6,3,17.6,45.1,5.3,52.5,10.9,35,86.8,60.1,61.7,2.7,4.7,3.7,32.5
50524,173363,53115,MW00000,BU05181041,2020JJ00,'s-Gravenhage                           ,Buurt     ,2.5,58.5,37.6,9.7,15.8,36.4,86.6,7.3,5.5,25.6,19.6,3,17.6,45.1,5.3,52.5,10.9,35,86.8,60.1,61.7,2.7,4.7,3.7,32.5
50525,173366,53115,MW00000,WK051811  ,2020JJ00,'s-Gravenhage                           ,Wijk      ,2.6,61.3,35.4,9,19.7,31.2,88.3,9.9,6,24.4,19.3,3,17.4,50.7,6.8,50.9,11.6,36.8,86.6,59.8,62.1,2.7,4.1,3.6,30.6
